"","date","state.abbr","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered","lastUpdateEt","dateModified","checkTimeEt","death","dateChecked","hash","state","Positive_Increase"
"5470",2020-03-25,"NY",30811,72668,NA,4079,5126,NA,NA,NA,NA,NA,"3/25/2020 11:45","2020-03-25T11:45:00Z","03/25 07:45",285,"2020-03-25T11:45:00Z","0c99644a723df9d5454a639ed7a7dc1b668f6351","New York",6447
"5471",2020-03-25,"OH",704,14060,NA,NA,182,NA,74,NA,NA,NA,"3/25/2020 14:00","2020-03-25T14:00:00Z","03/25 10:00",10,"2020-03-25T14:00:00Z","242a7b7e6d9f477d8e3e04d0db3e8fd188cf89d9","Ohio",163
"5472",2020-03-25,"OK",164,805,NA,NA,59,NA,NA,NA,NA,NA,"3/25/2020 08:00","2020-03-25T08:00:00Z","03/25 04:00",5,"2020-03-25T08:00:00Z","8855bc80fe19a9d48b705aa4504a50bd98ccdba4","Oklahoma",84
"5473",2020-03-25,"OR",209,4350,NA,NA,61,NA,NA,NA,NA,NA,"3/24/2020 11:00","2020-03-24T11:00:00Z","03/24 07:00",8,"2020-03-24T11:00:00Z","2c0a2214856fd2d0fd5c179d1bd6dd0e815624ba","Oregon",118
"5474",2020-03-25,"PA",1127,11193,NA,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 12:00","2020-03-25T12:00:00Z","03/25 08:00",11,"2020-03-25T12:00:00Z","573c22d409d20ce8cbfe9eb55d197729bc3366ea","Pennsylvania",560
"5475",2020-03-25,"PR",51,317,70,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 07:00","2020-03-25T07:00:00Z","03/25 03:00",2,"2020-03-25T07:00:00Z","125b7e2a2c613c0a529c254de037f216685d4a04","Puerto Rico",13
"5476",2020-03-25,"RI",132,1262,196,15,NA,NA,NA,NA,NA,NA,"3/25/2020 00:00","2020-03-25T00:00:00Z","03/24 20:00",NA,"2020-03-25T00:00:00Z","f44e5cfc65fa58712d35548d9160aa529b77effd","Rhode Island",33
"5477",2020-03-25,"SC",424,2303,NA,NA,102,NA,NA,NA,NA,NA,"3/24/2020 19:30","2020-03-24T19:30:00Z","03/24 15:30",7,"2020-03-24T19:30:00Z","eca7e645ca16ab3ce982685fae6ed4625780d693","South Carolina",32
"5478",2020-03-25,"SD",41,819,268,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 13:00","2020-03-25T13:00:00Z","03/25 09:00",1,"2020-03-25T13:00:00Z","987926687c97649d2341e5474243d1177e48a622","South Dakota",5
"5479",2020-03-25,"TN",784,11012,NA,NA,53,NA,NA,NA,NA,NA,"3/25/2020 15:00","2020-03-25T15:00:00Z","03/25 11:00",3,"2020-03-25T15:00:00Z","bc42f4a9028c25c52ac35c929a5ff15afbd9156e","Tennessee",173
"5480",2020-03-25,"TX",974,12520,NA,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 12:30","2020-03-25T12:30:00Z","03/25 08:30",12,"2020-03-25T12:30:00Z","c60a470b1f9c714be610f64a1a8b05e84c6cc551","Texas",422
"5481",2020-03-25,"UT",346,6491,NA,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 15:00","2020-03-25T15:00:00Z","03/25 11:00",1,"2020-03-25T15:00:00Z","bbf35e4087cc1bd5735e058d1711a1264e150732","Utah",56
"5482",2020-03-25,"VA",391,4979,NA,NA,59,NA,NA,NA,NA,NA,"3/25/2020 00:00","2020-03-25T00:00:00Z","03/24 20:00",9,"2020-03-25T00:00:00Z","af56e7ff5baeb86f3c4200d67dd33d1b1ae8bad6","Virginia",69
"5483",2020-03-25,"VI",17,55,2,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 20:30","2020-03-24T20:30:00Z","03/24 16:30",NA,"2020-03-24T20:30:00Z","5e2399d42daa94f8e53d7df7aeb5b75020559d5d","U.S. Virgin Islands",0
"5484",2020-03-25,"VT",160,1810,NA,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 00:00","2020-03-25T00:00:00Z","03/24 20:00",8,"2020-03-25T00:00:00Z","8b65ea27d7ff0fb1ce3c9cbc93c847967a047881","Vermont",25
"5485",2020-03-25,"WA",6329,56218,NA,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 00:00","2020-03-25T00:00:00Z","03/24 20:00",159,"2020-03-25T00:00:00Z","4fc4d7732f69835d51e4cecd5166e4a0b3ca5866","Washington",371
"5486",2020-03-25,"WI",667,10089,NA,NA,NA,NA,NA,NA,NA,NA,"3/25/2020 16:00","2020-03-25T16:00:00Z","03/25 12:00",7,"2020-03-25T16:00:00Z","ddf60ef0ab56f5be152fdd368155c2af1059e12a","Wisconsin",139
"5487",2020-03-25,"WV",39,759,6,NA,1,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",0,"2020-03-24T00:00:00Z","235e1dcaa9e1de826055401be244124b2390290d","West Virginia",12
"5488",2020-03-25,"WY",44,954,NA,NA,NA,NA,NA,NA,NA,7,"3/25/2020 12:45","2020-03-25T12:45:00Z","03/25 08:45",NA,"2020-03-25T12:45:00Z","3b521f6bfd7267be3cf64083a9d74a696232a435","Wyoming",9
"5489",2020-03-24,"AK",36,986,NA,NA,0,NA,NA,NA,NA,NA,"3/23/2020 19:00","2020-03-23T19:00:00Z","03/23 15:00",0,"2020-03-23T19:00:00Z","cc90ba518edac9c3a022add70eb105f7306607d3","Alaska",6
"5490",2020-03-24,"AL",215,2106,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 12:00","2020-03-24T12:00:00Z","03/24 08:00",0,"2020-03-24T12:00:00Z","a0f071ae1afb69772ddd8ee4bd1ed6a060066e86","Alabama",68
"5491",2020-03-24,"AR",218,947,NA,22,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",0,"2020-03-24T00:00:00Z","eb09dbc7eccb0c1dffefd797bad27703128795aa","Arkansas",62
"5492",2020-03-24,"AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",0,"2020-03-24T00:00:00Z","e1ea72f51bcb13f661168a843254c13d6efdd388","American Samoa",NA
"5493",2020-03-24,"AZ",357,313,22,NA,219,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",5,"2020-03-24T00:00:00Z","8facbb39db3a5a7c567ad4fbe4117fdc2c0d93ce","Arizona",93
"5494",2020-03-24,"CA",2102,13452,12100,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",40,"2020-03-24T00:00:00Z","824d7c292d50dc50d0a0b72fb673ebe5f5d9a0a3","California",253
"5495",2020-03-24,"CO",720,5504,NA,116,72,NA,NA,NA,NA,NA,"3/23/2020 18:13","2020-03-23T18:13:00Z","03/23 14:13",7,"2020-03-23T18:13:00Z","a4db8a77c4eea5e035cbbf9035272091bf915e47","Colorado",192
"5496",2020-03-24,"CT",618,4682,NA,71,NA,NA,NA,NA,NA,NA,"3/24/2020 16:00","2020-03-24T16:00:00Z","03/24 12:00",12,"2020-03-24T16:00:00Z","544564236c146bce595ede73395ad0deca90bdbb","Connecticut",257
"5497",2020-03-24,"DC",137,1195,2,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 19:30","2020-03-23T19:30:00Z","03/23 15:30",2,"2020-03-23T19:30:00Z","78a845cb251eab6aeb567168bf1646cb559beb9c","District of Columbia",46
"5498",2020-03-24,"DE",91,36,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 10:45","2020-03-24T10:45:00Z","03/24 06:45",1,"2020-03-24T10:45:00Z","57357cadf35a7ee3b3c5942f941023c00e82481b","Delaware",24
"5499",2020-03-24,"FL",1412,13127,1008,NA,259,NA,NA,NA,NA,NA,"3/24/2020 11:00","2020-03-24T11:00:00Z","03/24 07:00",18,"2020-03-24T11:00:00Z","8f3d97a8bc7e237a78d0bc91064f6eb3363ee386","Florida",270
"5500",2020-03-24,"GA",1026,4458,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 12:00","2020-03-24T12:00:00Z","03/24 08:00",32,"2020-03-24T12:00:00Z","68233d020bb7ca3bd51a3e9e2db7a13d52f01199","Georgia",221
"5501",2020-03-24,"GU",32,201,NA,5,NA,NA,NA,NA,NA,NA,"3/24/2020 06:45","2020-03-24T06:45:00Z","03/24 02:45",1,"2020-03-24T06:45:00Z","449b145c533ecfa137de840935256be6c3274089","Guam",5
"5502",2020-03-24,"HI",77,3589,NA,NA,4,NA,NA,NA,NA,NA,"3/23/2020 18:00","2020-03-23T18:00:00Z","03/23 14:00",NA,"2020-03-23T18:00:00Z","c4660e3c39b839ce6b698a638dc2627dc2509f8e","Hawaii",13
"5503",2020-03-24,"IA",124,2315,NA,NA,27,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",NA,"2020-03-24T00:00:00Z","9337caed499c51479bae35bd64d3089ae2257818","Iowa",21
"5504",2020-03-24,"ID",50,1887,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 19:00","2020-03-23T19:00:00Z","03/23 15:00",0,"2020-03-23T19:00:00Z","e0915ef5840bf989fa12e5383f60e19cc562a0c0","Idaho",23
"5505",2020-03-24,"IL",1535,9934,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",16,"2020-03-24T00:00:00Z","4ed71632ba7e1e05f4f6e7e9f701c0a6b35419f1","Illinois",330
"5506",2020-03-24,"IN",365,2566,NA,NA,1,NA,NA,NA,NA,NA,"3/24/2020 11:00","2020-03-24T11:00:00Z","03/24 07:00",12,"2020-03-24T11:00:00Z","8221adcbb02a29de1d99555bd05eb6100cf96bca","Indiana",112
"5507",2020-03-24,"KS",98,2086,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 12:00","2020-03-24T12:00:00Z","03/24 08:00",2,"2020-03-24T12:00:00Z","a00f8c19f8b593bdf9dab3da9b6ca294cbd5cc5d","Kansas",28
"5508",2020-03-24,"KY",124,1762,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 17:00","2020-03-23T17:00:00Z","03/23 13:00",4,"2020-03-23T17:00:00Z","a14a50433eb6b139de6f744505ea2e06e2cb97a3","Kentucky",33
"5509",2020-03-24,"LA",1388,7215,NA,271,NA,NA,NA,NA,NA,NA,"3/24/2020 13:00","2020-03-24T13:00:00Z","03/24 09:00",46,"2020-03-24T13:00:00Z","972c60a3c3c2ff7db675b06ccd4e90da29f648af","Louisiana",407
"5510",2020-03-24,"MA",1060,12714,NA,NA,94,NA,NA,NA,NA,NA,"3/24/2020 12:30","2020-03-24T12:30:00Z","03/24 08:30",26,"2020-03-24T12:30:00Z","6a759bdf07f72c7d49d032ba1b16a74e3d980d98","Massachusetts",679
"5511",2020-03-24,"MD",349,94,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 10:00","2020-03-24T10:00:00Z","03/24 06:00",5,"2020-03-24T10:00:00Z","04d7ff9d7e75c109f80003fad1e5a0c3ad4ac4ef","Maryland",74
"5512",2020-03-24,"ME",125,3014,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 12:00","2020-03-24T12:00:00Z","03/24 08:00",NA,"2020-03-24T12:00:00Z","9eee5411b7d0963db79d439c99cb1ee038e37222","Maine",24
"5513",2020-03-24,"MI",10155,6989,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 11:00","2020-03-24T11:00:00Z","03/24 07:00",86,"2020-03-24T11:00:00Z","7a9d21fd910cfe225ce2ea730086bd6fe6275603","Michigan",1180
"5514",2020-03-24,"MN",444,5550,NA,NA,21,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",1,"2020-03-24T00:00:00Z","be2c54f841a2d1f85732acd93c1b8314a44f8588","Minnesota",58
"5515",2020-03-24,"MO",183,369,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 15:00","2020-03-23T15:00:00Z","03/23 11:00",3,"2020-03-23T15:00:00Z","f43de6f48a124ec9d7427861468bafffcf3e260b","Missouri",173
"5516",2020-03-24,"MP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 01:30","2020-03-23T01:30:00Z","03/22 21:30",0,"2020-03-23T01:30:00Z","1e927b64cc405e23e2e6c19478449f7b3fd9d33b","Northern Mariana Islands",0
"5517",2020-03-24,"MS",320,1552,NA,NA,86,NA,NA,NA,NA,NA,"3/23/2020 19:00","2020-03-23T19:00:00Z","03/23 15:00",1,"2020-03-23T19:00:00Z","c7469d18ba9e0019818b8b42b9711d9b550a9446","Mississippi",57
"5518",2020-03-24,"MT",46,1643,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 10:00","2020-03-24T10:00:00Z","03/24 06:00",NA,"2020-03-24T10:00:00Z","c1da72aeba0ab07c53f5069ca55a91de17b597c3","Montana",7
"5519",2020-03-24,"NC",398,8141,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 09:45","2020-03-24T09:45:00Z","03/24 05:45",0,"2020-03-24T09:45:00Z","340fd4e0d5bd32c55237740b502c718b1d84ac8c","North Carolina",106
"5520",2020-03-24,"ND",34,1454,NA,NA,5,NA,NA,NA,NA,NA,"3/24/2020 11:17","2020-03-24T11:17:00Z","03/24 07:17",0,"2020-03-24T11:17:00Z","8284ee9f0f07992beb1d5fd28a1181643192c4b9","North Dakota",5
"5521",2020-03-24,"NE",52,975,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",0,"2020-03-23T00:00:00Z","68bc6734b8da860becf99d1cc448f2344444aa05","Nebraska",9
"5522",2020-03-24,"NH",101,1447,869,NA,11,NA,NA,NA,NA,NA,"3/23/2020 09:00","2020-03-23T09:00:00Z","03/23 05:00",1,"2020-03-23T09:00:00Z","8a18983f1f2ac459c3ef362ecba0b2497f7b6518","New Hampshire",7
"5523",2020-03-24,"NJ",3675,8325,45,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 01:30","2020-03-24T01:30:00Z","03/23 21:30",44,"2020-03-24T01:30:00Z","135a4d490b8bc61792e0f8f93535cf6a67e1578c","New Jersey",727
"5524",2020-03-24,"NM",83,5890,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",NA,"2020-03-23T00:00:00Z","7bba6dcda533577a9b2aee87aab2809224a746ed","New Mexico",17
"5525",2020-03-24,"NV",278,3954,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 14:59","2020-03-23T14:59:00Z","03/23 10:59",13,"2020-03-23T14:59:00Z","e97b29eccc758a5c5e93c038602ce7dff06f14ab","Nevada",43
"5526",2020-03-24,"NY",25665,65605,NA,3343,4041,NA,NA,NA,NA,NA,"3/24/2020 11:30","2020-03-24T11:30:00Z","03/24 07:30",210,"2020-03-24T11:30:00Z","b2707196fd703c54c1e2a6afe5d2a3b42df8f583","New York",5146
"5527",2020-03-24,"OH",564,140,NA,NA,145,NA,NA,NA,NA,NA,"3/24/2020 14:00","2020-03-24T14:00:00Z","03/24 10:00",8,"2020-03-24T14:00:00Z","c6d3ebcca80037a3941b680b846f92ade0ddbb70","Ohio",140
"5528",2020-03-24,"OK",106,735,NA,NA,25,NA,NA,NA,NA,NA,"3/24/2020 08:00","2020-03-24T08:00:00Z","03/24 04:00",3,"2020-03-24T08:00:00Z","af33eb832fe08118063473620d16a4b90d741a10","Oklahoma",58
"5529",2020-03-24,"OR",209,4350,NA,NA,61,NA,NA,NA,NA,NA,"3/24/2020 11:00","2020-03-24T11:00:00Z","03/24 07:00",8,"2020-03-24T11:00:00Z","3dc8fc10c0b1cb89162f786f5e83d08628e8381b","Oregon",0
"5530",2020-03-24,"PA",851,8643,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 12:00","2020-03-24T12:00:00Z","03/24 08:00",7,"2020-03-24T12:00:00Z","fbff9e2ae3fbd2e992b7ad5049ed797f0047b36d","Pennsylvania",276
"5531",2020-03-24,"PR",39,268,42,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 07:00","2020-03-23T07:00:00Z","03/23 03:00",2,"2020-03-23T07:00:00Z","0a0330bec64fa4ddd1c7d3a0333755a822b17f76","Puerto Rico",12
"5532",2020-03-24,"RI",124,1200,77,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",NA,"2020-03-24T00:00:00Z","ae15a6bfe31f988a929c88a09b2aa096c7dafaa7","Rhode Island",8
"5533",2020-03-24,"SC",298,2012,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 16:35","2020-03-23T16:35:00Z","03/23 12:35",5,"2020-03-23T16:35:00Z","48d6d84cda1ef0360aa140c6a6747ad518516b53","South Carolina",126
"5534",2020-03-24,"SD",30,790,268,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 12:30","2020-03-24T12:30:00Z","03/24 08:30",1,"2020-03-24T12:30:00Z","ec6554a68a7e94ad350a67399617063dde69fcfa","South Dakota",11
"5535",2020-03-24,"TN",667,10517,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 15:00","2020-03-24T15:00:00Z","03/24 11:00",2,"2020-03-24T15:00:00Z","16f4cc89780d1db71d65cbeb3abc89666b802895","Tennessee",117
"5536",2020-03-24,"TX",410,10757,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 21:00","2020-03-23T21:00:00Z","03/23 17:00",9,"2020-03-23T21:00:00Z","2c3bfc5316ad01a330f768b78e8f4523f1a8ff97","Texas",564
"5537",2020-03-24,"UT",299,5524,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 15:00","2020-03-24T15:00:00Z","03/24 11:00",1,"2020-03-24T15:00:00Z","3383448d017665db5c5bc50d71d2ffa8762bf36e","Utah",47
"5538",2020-03-24,"VA",290,4180,NA,NA,45,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",7,"2020-03-24T00:00:00Z","5147fd17729100d4681c604caacf3fdd6ad85080","Virginia",101
"5539",2020-03-24,"VI",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 20:30","2020-03-23T20:30:00Z","03/23 16:30",NA,"2020-03-23T20:30:00Z","adef0825ebf1496571d5c938b210965aa6d74959","U.S. Virgin Islands",0
"5540",2020-03-24,"VT",125,1569,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",7,"2020-03-24T00:00:00Z","d75f4c23e16cdfdfa0c61f1978c80c704da18dd0","Vermont",35
"5541",2020-03-24,"WA",5923,51617,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",146,"2020-03-24T00:00:00Z","66d5302cbd15f36e2e0dc85173aac938f8037de2","Washington",406
"5542",2020-03-24,"WI",525,8237,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 16:00","2020-03-24T16:00:00Z","03/24 12:00",5,"2020-03-24T16:00:00Z","4c04c3755df7bc51b9287f3b43f43c8b978ad7a3","Wisconsin",142
"5543",2020-03-24,"WV",20,610,0,NA,1,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",0,"2020-03-23T00:00:00Z","751b6e55a084d80d50fcfa3f0d39690232644675","West Virginia",19
"5544",2020-03-24,"WY",29,710,NA,NA,NA,NA,NA,NA,NA,NA,"3/24/2020 00:00","2020-03-24T00:00:00Z","03/23 20:00",NA,"2020-03-24T00:00:00Z","882bfb07f0c939e3c8c9d95349dc51ed5e850fb5","Wyoming",15
"5545",2020-03-23,"AK",22,946,NA,NA,0,NA,NA,NA,NA,NA,"3/21/2020 16:30","2020-03-21T16:30:00Z","03/21 12:30",0,"2020-03-21T16:30:00Z","c4a4fd637971905a6e6f9f59f9cc5bd03a2b4378","Alaska",14
"5546",2020-03-23,"AL",167,1665,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 12:00","2020-03-23T12:00:00Z","03/23 08:00",0,"2020-03-23T12:00:00Z","0c5aa07905a7f58bc02c0f0045775f6dcb190a95","Alabama",48
"5547",2020-03-23,"AR",174,906,NA,13,NA,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",0,"2020-03-23T00:00:00Z","b060cbdcdbd45c2e99bc107a0598bc4162ae66f3","Arkansas",44
"5548",2020-03-23,"AS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2020 00:00","2020-03-19T00:00:00Z","03/18 20:00",0,"2020-03-19T00:00:00Z","45d6a121d40b81645d2013ddf8776d0b0adc341d","American Samoa",NA
"5549",2020-03-23,"AZ",265,309,6,NA,189,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",2,"2020-03-23T00:00:00Z","d9b8b9b52e4097fe246bfaf93cb972a0e54eaec0","Arizona",92
"5550",2020-03-23,"CA",1733,12567,12100,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",27,"2020-03-23T00:00:00Z","475670aa835781c86a39a13c33892e63bad6ac5c","California",369
"5551",2020-03-23,"CO",591,4845,NA,74,58,NA,NA,NA,NA,NA,"3/22/2020 18:00","2020-03-22T18:00:00Z","03/22 14:00",6,"2020-03-22T18:00:00Z","d5ac01d2d557683c9faaf90cc4e7de7cc93a473e","Colorado",129
"5552",2020-03-23,"CT",415,4085,NA,54,NA,NA,NA,NA,NA,NA,"3/23/2020 16:00","2020-03-23T16:00:00Z","03/23 12:00",10,"2020-03-23T16:00:00Z","db88168ecbfb24d5c183085eaa724e37ab39757d","Connecticut",203
"5553",2020-03-23,"DC",116,1113,NA,NA,NA,NA,NA,NA,NA,NA,"3/22/2020 19:00","2020-03-22T19:00:00Z","03/22 15:00",2,"2020-03-22T19:00:00Z","cc62d9a32a5902516310f7f25464575bffed6af0","District of Columbia",21
"5554",2020-03-23,"DE",68,36,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 11:15","2020-03-23T11:15:00Z","03/23 07:15",0,"2020-03-23T11:15:00Z","af1db5c0e59d6d41489eab1aafc5c692f0df08cc","Delaware",23
"5555",2020-03-23,"FL",1171,11063,860,NA,217,NA,NA,NA,NA,NA,"3/23/2020 11:00","2020-03-23T11:00:00Z","03/23 07:00",14,"2020-03-23T11:00:00Z","3fe1a9206845466d290eb1f5f90b059ec054867c","Florida",241
"5556",2020-03-23,"GA",772,4297,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 12:00","2020-03-23T12:00:00Z","03/23 08:00",25,"2020-03-23T12:00:00Z","39406ec25068d39b7a326f3894a8d2b17a54998d","Georgia",254
"5557",2020-03-23,"GU",29,161,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 06:45","2020-03-23T06:45:00Z","03/23 02:45",1,"2020-03-23T06:45:00Z","fef52931e14946fcb95c52027187e8f033c8fdd9","Guam",3
"5558",2020-03-23,"HI",56,2955,NA,NA,NA,NA,NA,NA,NA,NA,"3/22/2020 18:00","2020-03-22T18:00:00Z","03/22 14:00",NA,"2020-03-22T18:00:00Z","db91dd576afe82cf5b676f3786e578f7ba1fa383","Hawaii",21
"5559",2020-03-23,"IA",105,2043,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",NA,"2020-03-23T00:00:00Z","72331caa3876fb8b7e961e4a0cbd1749c2658134","Iowa",19
"5560",2020-03-23,"ID",47,1309,NA,NA,NA,NA,NA,NA,NA,NA,"3/22/2020 19:00","2020-03-22T19:00:00Z","03/22 15:00",0,"2020-03-22T19:00:00Z","c5c4033c08b164d85801847299d59802d002ef3a","Idaho",3
"5561",2020-03-23,"IL",1273,8583,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",12,"2020-03-23T00:00:00Z","e4f25a25e1d6630d369af058647b283a2e811210","Illinois",262
"5562",2020-03-23,"IN",259,1701,NA,NA,1,NA,NA,NA,NA,NA,"3/23/2020 11:00","2020-03-23T11:00:00Z","03/23 07:00",7,"2020-03-23T11:00:00Z","29fbdbd4e9f996c855fac4ab9dd2d03ecf8eef6f","Indiana",106
"5563",2020-03-23,"KS",82,417,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 11:00","2020-03-23T11:00:00Z","03/23 07:00",2,"2020-03-23T11:00:00Z","96c434e65818ce2ec03c926874b33a94b400a472","Kansas",16
"5564",2020-03-23,"KY",104,1762,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 09:00","2020-03-23T09:00:00Z","03/23 05:00",3,"2020-03-23T09:00:00Z","1c28fe7f0007137484f02d89bc61b568149da3e5","Kentucky",20
"5565",2020-03-23,"LA",1172,4776,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 13:00","2020-03-23T13:00:00Z","03/23 09:00",34,"2020-03-23T13:00:00Z","57fa739330624ecc49caba23553d64842c01fa2c","Louisiana",216
"5566",2020-03-23,"MA",678,8263,NA,NA,79,NA,NA,NA,NA,NA,"3/23/2020 12:30","2020-03-23T12:30:00Z","03/23 08:30",17,"2020-03-23T12:30:00Z","4a8d4dea1e94b3164458b178ac43f25e7da45d90","Massachusetts",382
"5567",2020-03-23,"MD",288,94,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 10:00","2020-03-23T10:00:00Z","03/23 06:00",4,"2020-03-23T10:00:00Z","36a901d56f94a3c0b7c3ee830624d0ada10e362d","Maryland",61
"5568",2020-03-23,"ME",107,2791,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 11:30","2020-03-23T11:30:00Z","03/23 07:30",NA,"2020-03-23T11:30:00Z","ca71946cc0a2f3d7086a418a3a4a7c30e03c14dd","Maine",18
"5569",2020-03-23,"MI",9062,5847,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 11:00","2020-03-23T11:00:00Z","03/23 07:00",57,"2020-03-23T11:00:00Z","f84406d4a379beba5ce6f8ebd7022eb3601013cb","Michigan",1093
"5570",2020-03-23,"MN",393,4511,NA,NA,17,NA,NA,NA,NA,NA,"3/23/2020 00:00","2020-03-23T00:00:00Z","03/22 20:00",1,"2020-03-23T00:00:00Z","27f92bb66913202a4c3e22ed1199819078d40d65","Minnesota",51
"5571",2020-03-23,"MO",183,369,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 15:00","2020-03-23T15:00:00Z","03/23 11:00",3,"2020-03-23T15:00:00Z","88ac0a4ca41dd63ae862cbff5125c375c622d2a5","Missouri",0
"5572",2020-03-23,"MP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 01:30","2020-03-23T01:30:00Z","03/22 21:30",0,"2020-03-23T01:30:00Z","0f84d87f770bb7030555977d7e82d7b67ecd4423","Northern Mariana Islands",0
"5573",2020-03-23,"MS",249,1143,NA,NA,33,NA,NA,NA,NA,NA,"3/22/2020 19:22","2020-03-22T19:22:00Z","03/22 15:22",1,"2020-03-22T19:22:00Z","204f09cd5234aedb13d8b34c9c56639f40388553","Mississippi",71
"5574",2020-03-23,"MT",34,1146,NA,NA,NA,NA,NA,NA,NA,NA,"3/23/2020 10:00","2020-03-23T10:00:00Z","03/23 06:00",NA,"2020-03-23T10:00:00Z","ce2afb4c98af9ef817fbdf06fac00a04f334e9fd","Montana",12
